ObjID,population,obs_ra_deg,obs_dec_deg,obs_vlam,obs_vbeta,pm_deg_day,sorcha_ecl_lon_footprint,sorcha_ecl_lat_footprint,obs_ecl_lon,obs_ecl_lat,foff_arcsec,dt_days
S100IoZOa,MBA,316.87377931257254,-2.5955764421653837,-0.19857340171461288,-0.003871919754047789,0.19861114679467215,318.5151947090938,13.302650623464164,318.5214160457888,13.302702834154765,21.79667387873317,0.15626943387906067
S100akHFa,MBA,336.6706930771102,-10.33642618616958,-0.2543516861578375,-0.0253470149611295,0.2556115244248091,334.59962064408563,-0.5533575015093704,334.60650596344317,-0.553046577666033,24.811255468346157,0.1490517621859908
S100mqNNa,MBA,22.962020155264554,-10.834331362052382,0.007653200776967368,-0.16169658829792063,0.16187760237080304,17.01307036666366,-18.95987202634139,17.016848548467333,-18.95794203154878,14.620077501720768,0.28849122684187023
S1037ArQa,MBA,319.17989461213523,-10.222830605748173,-0.22296801893384893,-0.05341302273322245,0.2292764455080045,318.41074501276535,5.339129186943074,318.41726303126933,5.339770055195597,23.47668866097459,0.15414139732456533
S100jUVGa,MBA,275.09102957334335,-30.00857641991799,0.04803258444060086,0.0237415831152833,0.05357977171343078,274.4337173404192,-6.647390397686239,274.4370156188518,-6.647664652230667,11.83522975955663,0.09284682721045101
S1001uGia,MBA,294.91074023647315,-27.584655710048736,-0.08270357628322522,0.09066392324084244,0.12271849293181783,292.0444301468506,-6.031077690415689,292.04934623423884,-6.032215571638507,18.07036606501023,0.19536831881123362
S100tJHla,MBA,352.77731884246856,-6.769880501070614,-0.18299952738696007,0.0018268935795636588,0.1830086461454808,350.6875116829424,-3.3532611820629015,350.6935639576751,-3.3532798302069833,21.75098843722598,0.23912007032049587
S000071Na,NEO,281.0246880167334,-11.909353864186809,0.693535831454857,-0.37817262063142837,0.7899408082299724,280.99741089329,11.10570336193872,280.9930301069622,11.110214538908858,22.432847367792082,0.09558485930028837
S00003OUa,NEO,286.05535708506034,-21.690763246820627,-0.05736895550359437,0.014978509315233417,0.059292097254861245,284.88848897205986,0.9224400598499999,284.89308874779374,0.9222791646584051,16.56717524770233,0.19156633037346182
S100pVcGa,MBA,11.017796081372751,0.5651860144988023,-0.045934362409621454,-0.021608470071561126,0.05076309317616488,10.345663614578305,-3.840069279786822,10.350077706701597,-3.8397893612383283,15.88704934484237,0.29781908111908706
S1049IxRa,NEO,1.7708336826917161,0.2427070001437235,0.31240952145372985,0.43026307878811504,0.5317198755577754,1.7211634254810333,-0.4764729403496773,1.7212976367247317,-0.48160574316972266,18.484405266959754,0.3003797729033977
STC005v0a,TNO,354.169984934102,-3.5717407992213097,-0.020852441822444924,0.00030404842905316313,0.020854658362237915,353.23004930505334,-0.9643779499658697,353.23415685000003,-0.9643812986292899,14.785072251852934,0.24124190655129496
S100478Pa,MBA,293.146895608647,-28.233467797177163,-0.06940454689870754,0.04215457377429787,0.08120344340178941,290.39120254514904,-6.417812746759353,290.3960413413852,-6.418394451058498,17.43670008835407,0.194946821036865
S100cnyha,MBA,304.7108094091167,-23.069261332805194,-0.17879975945980303,-0.023522642134950398,0.180340424408651,301.6487473942656,-3.363826127444101,301.6549158284855,-3.3635119972748178,22.19693300144656,0.20388827126589604
S1019aVha,MBA,4.832396865214946,1.0999057081112902,-0.14058912276085722,-0.011843003157386987,0.1410870588057362,4.865993879029032,-0.910704059747151,4.871539243184276,-0.9105417412332254,19.96934110993799,0.29867771782301133
S1005ripa,MBA,314.9318675471314,-1.9530110949089559,-0.21782113327179223,-0.06882074673100361,0.22843454484911166,316.7993441271329,14.486975335932396,316.80579984859224,14.48780528164691,22.699105803653868,0.15711516910232604
S1009bEaa,MBA,275.01539169831335,-28.854408123528163,0.03603690890493766,-0.014028684181347525,0.03867121388426752,274.4082589575703,-5.492073294443654,274.41170610268733,-5.491891977952662,12.36999073505328,0.09327313198446063
